idx,sentence,errors,has_error,corrected_sentence
32163,"['Ekki' 'er' 'óhugsandi' 'að' 'enn' 'eigi' 'eftir' 'að' 'koma' 'á'
 'daginn' 'hver' 'hinn' 'raunverulegi' 'höfundur' 'hennar' 'var' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Ekki' 'er' 'óhugsandi' 'að' 'enn' 'eigi' 'eftir' 'að' 'koma' 'á'
 'daginn' 'hver' 'hinn' 'raunverulegi' 'höfundur' 'hennar' 'var' '.']"
18666,"['Bjarni' 'Harðarson' ',' 'fyrrum' 'þingmaður' 'Framsóknarflokksins' ','
 'óskar' 'Össuri' 'Skarphéðinsson' ',' 'utanríkisráðherra' ',' 'til'
 'hamingju' 'með' 'eldvoðann' 'á' 'Þingvöllum' 'og' 'umfjöllun' 'Alþingis'
 'um' 'aðildarviðræður' 'við' 'Evrópusambandið' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Bjarni' 'Harðarson' ',' 'fyrrum' 'þingmaður' 'Framsóknarflokksins' ','
 'óskar' 'Össuri' 'Skarphéðinsson' '' 'utanríkisráðherra' '' 'til'
 'hamingju' 'með' 'eldsvoðann' 'á' 'Þingvöllum' 'og' 'umfjöllun'
 'Alþingis' 'um' 'aðildarviðræður' 'við' 'Evrópusambandið' '.']"
33966,"['Á' 'ráðstefnu' 'um' 'Samóakreppuna' 'árið' '1899' 'tóku' 'Bandaríkin'
 'sér' 'yfirráð' 'yfir' 'Tutuila' 'og' 'öðrum' 'eyjum' 'austan' 'við'
 '171.' 'lengdargráðu' ',' 'sem' 'urðu' 'Bandaríska' 'Samóa' ',' 'en'
 'eyjarnar' 'vestan' 'við' 'urðu' 'þýskt' 'yfirráðasvæði' ',' 'Þýska'
 'Samóa' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Á' 'ráðstefnu' 'um' 'Samóakreppuna' 'árið' '1899' 'tóku' 'Bandaríkin'
 'sér' 'yfirráð' 'yfir' 'Tutuila' 'og' 'öðrum' 'eyjum' 'austan' 'við'
 '171.' 'lengdargráðu' ',' 'sem' 'urðu' 'Bandaríska' 'Samóa' ',' 'en'
 'eyjarnar' 'vestan' 'við' 'urðu' 'þýskt' 'yfirráðasvæði' ',' 'Þýska'
 'Samóa' '.']"
7609,"['Setjið' 'safann' ',' 'vatn' 'og' 'sykur' 'í' 'lítinn' 'pott' 'og'
 'hitið' 'yfir' 'lágum' 'hita' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Setjið' 'safann' ',' 'vatn' 'og' 'sykur' 'í' 'lítinn' 'pott' 'og'
 'hitið' 'yfir' 'lágum' 'hita' '.']"
38424,"['Myndin' 'sýnir' 'hljómsveitina' 'spila' 'fyrir' 'orkumikla' 'mannfjölda'
 'og' 'slæpast' 'um' 'í' 'áfengisvímu' 'þegar' 'þeir' 'eru' 'ekki' 'að'
 'spila' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Myndin' 'sýnir' 'hljómsveitina' 'spila' 'fyrir' 'orkumiklar mannmergðir'
 'og' 'slæpast' 'um' 'í' 'áfengisvímu' 'þegar' 'þeir' 'eru' 'ekki' 'að'
 'spila' '.']"
33650,"['Nýir' 'landnemar' 'voru' 'hvattir' 'til' 'þess' 'að' 'ræna' 'landi'
 'frá' 'innfæddum' 'og' 'þröngva' 'þeim' 'til' 'nauðungarvinnu' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Nýir' 'landnemar' 'voru' 'hvattir' 'til' 'þess' 'að' 'ræna' 'landi'
 'frá' 'innfæddum' 'og' 'þvinga þá í' 'nauðungarvinnu' '.']"
15109,"['""' 'Steven' 'Feldman' 'var' 'ekki' 'rekinn' '.']","[array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,['„' 'Steven' 'Feldman' 'var' 'ekki' 'rekinn' '.']
7138,"['Shilton' 'er' 'einn' 'besti' 'knattspyrnumaður' 'sem' 'England' 'hefur'
 'alið' ',' 'Líka' 'sá' 'landsleikjahæsti' ',' 'en' 'árið' '1990' 'var'
 'hann' 'bara' 'löngu' 'kominn' 'yfir' 'sitt' 'besta' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Shilton' 'er' 'einn' 'besti' 'knattspyrnumaður' 'sem' 'England' 'hefur'
 'alið' ',' 'og' 'sá' 'landsleikjahæsti' ',' 'en' 'árið 1990' 'var' 'hann'
 'einfaldlega' 'löngu' 'kominn' 'yfir' 'sitt' 'besta' '.']"
51037,"['Fólk' 'með' 'ákveðna' 'menntun' 'kemst' 'lengra' 'en' 'aðrir' 'sem'
 'bara' 'ljúka' 'grunnskólaprófi' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Fólk' 'með' 'ákveðna' 'menntun' 'kemst' 'lengra' 'en' 'aðrir' 'sem' ''
 'ljúka' 'bara' 'grunnskólaprófi' '.']"
7052,"['Fjármunum' 'var' 'ráðstafað' 'af' 'reikningum' 'félaganna' 'með'
 'millifærslum' ',' 'úttektum' 'í' 'banka' ',' 'úttektum' 'í' 'hraðbanka'
 'og' 'framvísun' 'debetkorts' 'til' 'greiðslu' 'fyrir' 'vöru' 'og'
 'þjónustu' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['vocabulary'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Fjármunum' 'var' 'ráðstafað' 'af' 'reikningum' 'félaganna' 'með'
 'millifærslum' ',' 'úttektum' 'í' 'banka' ',' 'úttektum' 'í' 'hraðbanka'
 'og' 'framvísun' 'debetkorts' 'til' 'greiðslu' 'fyrir' 'vörur' 'og'
 'þjónustu' '.']"
4572,"['Scolari' 'var' 'þjálfari' 'liðsins' 'þegar' 'það' 'hampaði'
 'heimsmeistaratitli' 'árið' '2002' 'en' 'það' 'mun' 'engu' 'skipta' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Scolari' 'var' 'þjálfari' 'liðsins' 'þegar' 'það' 'hampaði'
 'heimsmeistaratitli' 'árið' '2002' 'en' 'það' 'mun' 'engu' 'skipta' '.']"
24079,"['Við' 'þurfum' 'bara' 'að' 'koma' 'þessum' 'leik' 'úr' 'hausnum' 'og'
 'skrokknum' 'á' 'okkur' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Við' 'þurfum' 'bara' 'að' 'koma' 'þessum' 'leik' 'úr' 'hausnum' 'og'
 'skrokknum' 'á' 'okkur' '.']"
17344,"['Yao' 'Ming' 'hefur' 'nóg' 'af' 'pening' 'milli' 'handanna' 'og' 'var'
 'hann' 'sem' 'dæmi' 'efstur' 'á' 'lista' 'Forbes' 'yfir' 'það' 'fræga'
 'fólk' 'í' 'Kína' 'sem' 'vann' 'sér' 'inn' 'mestan' 'pening' 'á' 'síðast'
 'ári' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Yao' 'Ming' 'hefur' 'nóg' 'af' 'pening' 'milli' 'handanna' 'og' 'var'
 'hann' 'sem' 'dæmi' 'efstur' 'á' 'lista' 'Forbes' 'yfir' 'það' 'fræga'
 'fólk' 'í' 'Kína' 'sem' 'vann' 'sér' 'inn' 'mestan' 'pening' 'á' 'síðast'
 'ári' '.']"
49516,"['Það' 'er' 'innan' 'landamæra' 'Frakklands' 'með' 'strandlengju' 'að'
 'Miðjarðarhafi' 'við' 'frönsku' 'rívíeruna' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Það' 'er' 'innan' 'landamæra' 'Frakklands' 'með' 'strandlengju' 'að'
 'Miðjarðarhafi' 'við' 'frönsku' 'rívíeruna' '.']"
48267,"['Viðarkol' 'fundust' 'í' 'göngunum' 'og' 'var' 'viðurinn' 'greindur'
 'víðir' 'og' 'aldursgreindur' 'á' '13.' '-' '15.' 'öld' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Viðarkol' 'fundust' 'í' 'göngunum' 'og' 'var' 'viðurinn' 'greindur'
 'víðir' 'og' 'aldursgreindur' 'á' '13.' '-' '15.' 'öld' '.']"
682,['„' 'Þetta' 'er' 'laust' 'grindverk' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['„' 'Þetta' 'er' 'laust' 'grindverk' '.']
53242,['Hvernig' 'haldast' 'lífshamingja' 'og' 'auður' 'saman' 'í' 'hendur' '?'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Hvernig' 'haldast' 'lífshamingja' 'og' 'auður' 'saman' 'í' 'hendur' '?']
17395,"['Ljóst' 'liggur' 'fyrir' 'að' 'verðbólgan' 'og' 'efnahagshrunið' 'hafa'
 'haft' 'mikil' 'áhrif' 'á' 'rekstur' 'og' 'efnahag' 'sveitarfélaganna'
 '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Ljóst' 'liggur' 'fyrir' 'að' 'verðbólgan' 'og' 'efnahagshrunið' 'hafa'
 'haft' 'mikil' 'áhrif' 'á' 'rekstur' 'og' 'efnahag' 'sveitarfélaganna'
 '.']"
56830,"['Þetta' 'finnst' 'mörgum' 'vanvirðing' 'fyrir' 'þeirri' 'stofnum' 'sem'
 'kallast' 'hjónaband' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Þetta' 'finnst' 'mörgum' 'vanvirðing' 'fyrir' 'þeirri' 'stofnun' 'sem'
 'kallast' 'hjónaband' '.']"
19057,"['En' 'fráfarandi' 'nefnd' 'hefur' 'lagt' 'til' 'að' 'á' 'þessum' 'stað'
 'rísi' 'aðstaða' 'til' 'að' 'halda' 'minni' 'ráðstefnur' 'bæði' 'á'
 'vegum' 'ríkis' ',' 'Alþingis' 'og' 'einkaaðila' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['En' 'fráfarandi' 'nefnd' 'hefur' 'lagt' 'til' 'að' 'á' 'þessum' 'stað'
 'rísi' 'aðstaða' 'til' 'að' 'halda' 'minni' 'ráðstefnur' 'bæði' 'á'
 'vegum' 'ríkis' ',' 'Alþingis' 'og' 'einkaaðila' '.']"
49722,"['Mikið' 'er' 'af' 'litaafbrigðum' 'gára' ',' 'en' 'stökkbreytingarnar'
 'eru' 'alls' '32' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Mikið' 'er' 'af' 'litaafbrigðum' 'gára' '' 'en' 'stökkbreytingarnar'
 'eru' 'alls' '32' '.']"
6602,"['Nýjungarnar' 'hafa' 'verið' 'mjög' 'spennandi' ',' 't.d.' 'raksápan'
 'góða' 'og' 'marklínutæknin' 'en' 'líka' 'taktísku' 'brotin' 'sem' 'hafa'
 'einkennt' 'útsláttakeppnina' 'og' 'dómararnir' 'eru' 'engan' 'veginn'
 'búnir' 'að' 'ná' 'að' 'bregðast' 'við' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Nýjungarnar' 'hafa' 'verið' 'mjög' 'spennandi' ',' 't.d.' 'raksápan'
 'góða' 'og' 'marklínutæknin' 'en' 'líka' 'taktísku' 'brotin' 'sem' 'hafa'
 'einkennt' 'útsláttarkeppnina' 'og' 'dómararnir' 'eru' 'engan' 'veginn'
 'búnir' 'að' 'ná' 'að' 'bregðast' 'við' '.']"
23470,"['Aðfaranótt' 'laugardags' 'var' 'ein' 'nauðgun' 'kærð' 'sem' 'og'
 'líkamsárás' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Aðfaranótt' 'laugardags' 'var' 'ein' 'nauðgun' 'kærð' 'sem' 'og'
 'líkamsárás' '.']"
38360,"['Foreldara' 'hennar' 'voru' 'Stefán' 'Eiríksson' 'alþingismaður' 'og'
 'bóndi' 'í' 'Árnanesi' 'og' 'Guðrún' 'Einarsdóttir' 'frá' 'Ytri-Skógum'
 'undir' 'Eyjafjöllum' '.']","[array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Foreldrar' 'hennar' 'voru' 'Stefán' 'Eiríksson' 'alþingismaður' 'og'
 'bóndi' 'í' 'Árnanesi' 'og' 'Guðrún' 'Einarsdóttir' 'frá' 'Ytri-Skógum'
 'undir' 'Eyjafjöllum' '.']"
